alpha_state_code,numeric_state_code,county_number,county_name,resident_code,region,district,resident_office,
AL ,1,1,AUTAUGA,,10,4, ,
AL ,1,3,BALDWIN,,15,4, ,
AL ,1,5,BARBOUR,,15,4, ,
AL ,1,7,BIBB,,10,4, ,
AL ,1,9,BLOUNT,,10,4, ,
AL ,1,11,BULLOCK,,15,4, ,
AL ,1,13,BUTLER,,15,4, ,
AL ,1,15,CALHOUN,,10,4, ,
AL ,1,17,CHAMBERS,,10,4, ,
AL ,1,19,CHEROKEE,,10,4, ,
AL ,1,21,CHILTON,,10,4, ,
AL ,1,23,CHOCTAW,,15,4, ,
AL ,1,25,CLARKE,,15,4, ,
AL ,1,27,CLAY,,10,4, ,
AL ,1,29,CLEBURNE,,10,4, ,
AL ,1,31,COFFEE,,15,4, ,
AL ,1,33,COLBERT,,10,4, ,
AL ,1,35,CONECUH,,15,4, ,
AL ,1,37,COOSA,,10,4, ,
AL ,1,39,COVINGTON,,15,4, ,
AL ,1,41,CRENSHAW,,15,4, ,
AL ,1,43,CULLMAN,,10,4, ,
AL ,1,45,DALE,,15,4, ,
AL ,1,47,DALLAS,,15,4, ,
AL ,1,49,DEKALB,,10,4, ,
AL ,1,51,ELMORE,,10,4, ,
AL ,1,53,ESCAMBIA,,15,4, ,
AL ,1,55,ETOWAH,,10,4, ,
AL ,1,57,FAYETTE,,10,4, ,
AL ,1,59,FRANKLIN,,10,4, ,
AL ,1,61,GENEVA,,15,4, ,
AL ,1,63,GREENE,,10,4, ,
AL ,1,65,HALE,,10,4, ,
AL ,1,67,HENRY,,15,4,  ,
AL ,1,69,HOUSTON,,15,4,  ,
AL ,1,71,JACKSON,,10,4, ,
AL ,1,73,JEFFERSON,,10,4, ,
AL ,1,75,LAMAR,,10,4, ,
AL ,1,77,LAUDERDALE,,10,4, ,
AL ,1,79,LAWRENCE,,10,4, ,
AL ,1,81,LEE,,10,4, ,
AL ,1,83,LIMESTONE,,10,4, ,
AL ,1,85,LOWNDES,,15,4, ,
AL ,1,87,MACON,,15,4, ,
AL ,1,89,MADISON,B,10,4,BIRMINGHAM,
AL ,1,91,MARENGO,,15,4, ,
AL ,1,93,MARION,B,10,4,BIRMINGHAM,
AL ,1,95,MARSHALL,B,10,4,BIRMINGHAM,
AL ,1,97,MOBILE,,15,4, ,
AL ,1,99,MONROE,,15,4, ,
AL ,1,101,MONTGOMERY,,15,4, ,
AL ,1,103,MORGAN,B,10,4,BIRMINGHAM,
AL ,1,105,PERRY,B,10,4,BIRMINGHAM,
AL ,1,107,PICKENS,B,10,4,BIRMINGHAM,
AL ,1,109,PIKE,,15,4, ,
AL ,1,111,RANDOLPH,B,10,4,BIRMINGHAM,
AL ,1,113,RUSSELL,,15,4, ,
AL ,1,115,ST CLAIR,B,10,4,BIRMINGHAM,
AL ,1,117,SHELBY,B,10,4,BIRMINGHAM,
AL ,1,119,SUMTER,B,10,4,BIRMINGHAM,
AL ,1,121,TALLADEGA,B,10,4,BIRMINGHAM,
AL ,1,123,TALLAPOOSA,B,10,4,BIRMINGHAM,
AL ,1,125,TUSCALOOSA,B,10,4,BIRMINGHAM,
AL ,1,127,WALKER,B,10,4,BIRMINGHAM,
AL ,1,129,WASHINGTON,,15,4, ,
AL ,1,131,WILCOX,,15,4, ,
AL ,1,133,WINSTON,B,10,4,BIRMINGHAM,
AZ,2,1,APACHE,,28,5, ,
AZ,2,3,COCHISE,,28,5, ,
AZ,2,5,COCONINO,,28,5, ,
AZ,2,7,GILA,,28,5, ,
AZ,2,9,GRAHAM,,28,5, ,
AZ,2,11,GREENLEE,,28,5, ,
AZ,2,13,MARICOPA,,28,5, ,
AZ,2,15,MOHAVE,,28,5, ,
AZ,2,17,NAVAJO,,28,5, ,
AZ,2,19,PIMA,,28,5, ,
AZ,2,21,PINAL,,28,5, ,
AZ,2,23,SANTA CRUZ,,28,5, ,
AZ,2,25,YAVAPAI,,28,5, ,
AZ,2,27,YUMA,,28,5, ,
AR,3,1,ARKANSAS,L,26,4,LITTLE ROCK,
AR,3,3,ASHLEY,L,26,4,LITTLE ROCK,
AR,3,5,BAXTER,L,26,4,LITTLE ROCK,
AR,3,7,BENTON,L,26,4,LITTLE ROCK,
AR,3,9,BOONE,L,26,4,LITTLE ROCK,
AR,3,11,BRADLEY,L,26,4,LITTLE ROCK,
AR,3,13,CALHOUN,L,26,4,LITTLE ROCK,
AR,3,15,CARROLL,L,26,4,LITTLE ROCK,
AR,3,17,CHICOT,L,26,4,LITTLE ROCK,
AR,3,19,CLARK,L,26,4,LITTLE ROCK,
AR,3,21,CLAY,,26,4, ,
AR,3,23,CLEBURNE,L,26,4,LITTLE ROCK,
AR,3,25,CLEVELAND,L,26,4,LITTLE ROCK,
AR,3,27,COLUMBIA,L,26,4,LITTLE ROCK,
AR,3,29,CONWAY,L,26,4,LITTLE ROCK,
AR,3,31,CRAIGHEAD,,26,4, ,
AR,3,33,CRAWFORD,L,26,4,LITTLE ROCK,
AR,3,35,CRITTENDEN,,26,4, ,
AR,3,37,CROSS,,26,4, ,
AR,3,39,DALLAS,L,26,4,LITTLE ROCK,
AR,3,41,DESHA,L,26,4,LITTLE ROCK,
AR,3,43,DREW,L,26,4,LITTLE ROCK,
AR,3,45,FAULKNER,L,26,4,LITTLE ROCK,
AR,3,47,FRANKLIN,L,26,4,LITTLE ROCK,
AR,3,49,FULTON,,26,4, ,
AR,3,51,GARLAND,L,26,4,LITTLE ROCK,
AR,3,53,GRANT,L,26,4,LITTLE ROCK,
AR,3,55,GREENE,,26,4, ,
AR,3,57,HEMPSTEAD,L,26,4,LITTLE ROCK,
AR,3,59,HOT SPRING,L,26,4,LITTLE ROCK,
AR,3,61,HOWARD,L,26,4,LITTLE ROCK,
AR,3,63,INDEPENDENCE,,26,4, ,
AR,3,65,IZARD,,26,4, ,
AR,3,67,JACKSON,,26,4, ,
AR,3,69,JEFFERSON,L,26,4,LITTLE ROCK,
AR,3,71,JOHNSON,L,26,4,LITTLE ROCK,
AR,3,73,LAFAYETTE,L,26,4,LITTLE ROCK,
AR,3,75,LAWRENCE,,26,4, ,
AR,3,77,LEE,,26,4, ,
AR,3,79,LINCOLN,L,26,4,LITTLE ROCK,
AR,3,81,LITTLE RIVER,L,26,4,LITTLE ROCK,
AR,3,83,LOGAN,L,26,4,LITTLE ROCK,
AR,3,85,LONOKE,L,26,4,LITTLE ROCK,
AR,3,87,MADISON,L,26,4,LITTLE ROCK,
AR,3,89,MARION,L,26,4,LITTLE ROCK,
AR,3,91,MILLER,L,26,4,LITTLE ROCK,
AR,3,93,MISSISSIPPI,,26,4,LITTLE ROCK,
AR,3,95,MONROE,,26,4, ,
AR,3,97,MONTGOMERY,L,26,4,LITTLE ROCK,
AR,3,99,NEVADA,L,26,4,LITTLE ROCK,
AR,3,101,NEWTON,L,26,4,LITTLE ROCK,
AR,3,103,OUACHITA,L,26,4,LITTLE ROCK,
AR,3,105,PERRY,L,26,4,LITTLE ROCK,
AR,3,107,PHILLIPS,,26,4, ,
AR,3,109,PIKE,L,26,4,LITTLE ROCK,
AR,3,111,POINSETT,,26,4, ,
AR,3,113,POLK,L,26,4,LITTLE ROCK,
AR,3,115,POPE,L,26,4,LITTLE ROCK,
AR,3,117,PRAIRIE,L,26,4,LITTLE ROCK,
AR,3,119,PULASKI,L,26,4,LITTLE ROCK,
AR,3,121,RANDOLPH,,26,4, ,
AR,3,123,ST FRANCIS,,26,4, ,
AR,3,125,SALINE,L,26,4,LITTLE ROCK,
AR,3,127,SCOTT,L,26,4,LITTLE ROCK,
AR,3,129,SEARCY,L,26,4,LITTLE ROCK,
AR,3,131,SEBASTIAN,L,26,4,LITTLE ROCK,
AR,3,133,SEVIER,L,26,4,LITTLE ROCK,
AR,3,135,SHARP,,26,4, ,
AR,3,137,STONE,L,26,4,LITTLE ROCK,
AR,3,139,UNION,L,26,4,LITTLE ROCK,
AR,3,141,VAN BUREN,L,26,4,LITTLE ROCK,
AR,3,143,WASHINGTON,L,26,4,LITTLE ROCK,
AR,3,145,WHITE,L,26,4,LITTLE ROCK,
AR,3,147,WOODRUFF,,26,4, ,
AR,3,149,YELL,L,26,4,LITTLE ROCK,
CA,4,1,ALAMEDA,,32,6, ,
CA,4,3,ALPINE,,32,6, ,
CA,4,5,AMADOR,,32,6, ,
CA,4,7,BUITE,,20,6, ,
CA,4,9,CALAVERAS,,32,6, ,
CA,4,11,COLUSA,,20,6, ,
CA,4,13,CONTRA COSTA,,32,6, ,
CA,4,15,DEL NORTE,,20,6, ,
CA,4,17,EL DORADO,,32,6, ,
CA,4,19,FRESNO,,32,6, ,
CA,4,21,GLENN,,20,6, ,
CA,4,23,HUMBOLDT,,20,6, ,
CA,4,25,IMPERIAL,S,21,6,SAN DIEGO,
CA,4,27,INYO,,31,6, ,
CA,4,29,KERN,,31,6, ,
CA,4,31,KINGS,,32,6, ,
CA,4,33,LAKE,,20,6, ,
CA,4,35,LASSEN,,20,6, ,
CA,4,37,LOS ANGELES,,21,6, ,
CA,4,39,MADERA,,32,6, ,
CA,4,41,MARIN,,20,6, ,
CA,4,43,MARIPOSA,,32,6, ,
CA,4,45,MENOOCINO,,20,6, ,
CA,4,47,MERCED,,32,6, ,
CA,4,49,MODOC,,20,6, ,
CA,4,51,MONO,,32,6, ,
CA,4,53,MONTEREY,,32,6, ,
CA,4,55,NAPA,,20,6, ,
CA,4,57,NEVADA,,20,6, ,
CA,4,59,ORANGE,,21,6, ,
CA,4,61,PLACER,,20,6, ,
CA,4,63,PLUMAS,,20,6, ,
CA,4,65,RIVERSIDE,,21,6, ,
CA,4,67,SACRAMENTO,,20,6, ,
CA,4,69,SAN BENITO,,32,6, ,
CA,4,71,SAN BERNADINO,,31,6, ,
CA,4,73,SAN DIEGO,S,21,6,SAN DIEGO,
CA,4,75,SAN FRANCISCO,,20,6, ,
CA,4,77,SAN JOAQUIN,,32,6, ,
CA,4,79,SAN LUIS OBISPO,,31,6, ,
CA,4,81,SAN MATEO,,20,6, ,
CA,4,83,SANTA BARBARA,,31,6, ,
CA,4,85,SANTA CLARA,,32,6, ,
CA,4,87,SANTA CRUZ,,32,6, ,
CA,4,89,SHASTA,,20,6, ,
CA,4,91,SIERRA,,20,6, ,
CA,4,93,SISKIYOU,,20,6, ,
CA,4,95,SOLANO,,20,6, ,
CA,4,97,SONOMA,,20,6, ,
CA,4,99,STANISLAUS,,32,6, ,
CA,4,101,SUITER,,20,6, ,
CA,4,103,TEHAMA,,20,6, ,
CA,4,105,TRINITY,,20,6, ,
CA,4,107,TULARE,,32,6, ,
CA,4,109,TUOLUMNE,,32,6, ,
CA,4,111,VENTURA,,31,6, ,
CA,4,115,YUBA,,20,6, ,
CO,5,1,ADAMS,,27,5, ,
CO,5,3,ALAMOSA,,27,5, ,
CO,5,5,ARAPAHOE,,27,5, ,
CO,5,7,ARCHULETA,,27,5, ,
CO,5,9,BACA,,27,5, ,
CO,5,11,BENT,,27,5, ,
CO,5,13,BOULDER,,27,5, ,
CO,5,15,CHAFFEE,,27,5, ,
CO,5,17,CHEYENNE,,27,5, ,
CO,5,18,CLEAR CREEK,,27,5, ,
CO,5,21,CONEJOS,,27,5, ,
CO,5,23,COSTILLA,,27,5, ,
CO,5,25,CROWLEY,,27,5, ,
CO,5,27,CUSTER,,27,5, ,
CO,5,29,DELTA,,27,5, ,
CO,5,31,DENVER,,27,5, ,
CO,5,33,DOLORES,,27,5, ,
CO,5,35,DOUGLAS,,27,5, ,
CO,5,37,EAGLE,,27,5, ,
CO,5,39,ELBERT,,27,5, ,
CO,5,41,ELPASO,,27,5, ,
CO,5,43,FREMONT,,27,5, ,
CO,5,45,GARFIELD,,27,5, ,
CO,5,47,GILPIN,,27,5, ,
CO,5,49,GRAND,,27,5, ,
CO,5,51,GUNNISON,,27,5, ,
CO,5,53,HINSDALE,,27,5, ,
CO,5,55,HUERFANO,,27,5,,
CO,5,57,JACKSON,,27,5,,
CO,5,59,JEFFERSON,,27,5,,
CO,5,61,KIOWA,,27,5,,
CO,5,63,KIT CARSON,,27,5,,
CO,5,65,LAKE,,27,5,,
CO,5,67,LA PLATA,,27,5,,
CO,5,69,LARIMER,,27,5,,
CO,5,71,LAS ANIMAS,,27,5,,
CO,5,73,LINCOLN,,27,5,,
CO,5,75,LOGAN,,27,5,,
CO,5,77,MESA,,27,5,,
CO,5,79,MINERAL,,27,5,,
CO,5,81,MOFFAT,,27,5,,
CO,5,83,MONTEZUMA,,27,5,,
CO,5,85,MONTROSE,,27,5,,
CO,5,87,MORGAN,,27,5,,
CO,5,89,OTERO,,27,5,,
CO,5,91,OURAY,,27,5,,
CO,5,93,PARK,,27,5,,
CO,5,95,PHILLIDI,,27,5,,
CO,5,97,PITKIN,,27,5,,
CO,5,99,PROWERS,,27,5,,
CO,5,101,PUEBLO,,27,5,,
CO,5,103,RIO BLANCO,,27,5,,
CO,5,105,RIO GRANDE,,27,5,,
CO,5,107,ROUTT,,27,5,,
CO,5,109,SAGUACHE,,27,5, ,
CO,5,111,SAN JUAN,,27,5,,
CO,5,113,SAN MIGUEL,,27,5, ,
CO,5,115,SEDGWICK,,27,5, ,
CO,5,117,SUMMIT,27,5, ,,
CO,5,119,TELLER,,27,5, ,
CO,5,121,WASHINGTON,,27,5, ,
CO,5,123,WELD,,27,5, ,
CO,5,125,YUMA,,27,5, ,
CN,6,1,FAIRFIELD,,39,1,,
CN,6,3,HARTFORD,,39,1,,
CN,6,5,LITCHFIELD,,39,1,,
CN,6,7,MIDDLESEX,,39,1,,
CN,6,9,NEW HAVEN,,39,1,,
CN,6,11,NEW LONDON,,39,1,,
CN,6,13,TOLLAND,,39,1,,
CN,6,15,WINDHAM,,39,1,,
DE,7,1,KENT,,5,4,,
DE,7,3,NEW CASTLE,,4,1,,
DE,7,5,SUSSEX,,5,4,,
DC,8,1,DIST OF COLUMBIA,D,5,4,WASHINGTON DC,
FL,9,1,ALACHUA,,12,4, ,
FL,9,3,BAKER,J,12,4,JACKSONVILLE,
FL,9,5,BAY,,15,4, ,
FL,9,7,BRADFORD,,12,4, ,
FL,9,9,BREVARD,,12,4, ,
FL,9,11,BROWARD,M,12,4,MIAMI,
FL,9,13,CALHOUN,,15,4, ,
FL,9,15,CHARLOTIE,,12,4, ,
FL,9,17,CITRUS,,12,4, ,
FL,9,19,CLAY,J,12,4,JACKSONVILLE,
FL,9,21,COLLIER,M,12,4,MIAMI,
FL,9,23,COLUMBIA,,12,4, ,
FL,9,25,DADE,M,12,4,MIAMI,
FL,9,27,DESOTO,,12,4, ,
FL,9,29,DIXIE,,12,4, ,
FL,9,31,DUVAL,J,12,4,JACKSONVILLE,
FL,9,33,ESCAMBIA,,15,4, ,
FL,9,35,FLAGLER,,12,4, ,
FL,9,37,FRANKLIN,,15,4, ,
FL,9,39,GADSDEN,,12,4, ,
FL,9,41,GILCHRIST,,12,4, ,
FL,9,43,GLADES,,12,4, ,
FL,9,45,GULF,,15,4, ,
FL,9,47,HAMILTON,,12,4, ,
FL,9,49,HARDEE,,12,4, ,
FL,9,51,HENDRY,M,12,4,MIAMI,
FL,9,53,HERNANDO,,12,4, ,
FL,9,55,HIGHLANDS,,12,4, ,
FL,9,57,HILLSBOROUGH,,12,4, ,
FL,9,59,HOLMES,,15,4, ,
FL,9,61,INDIAN RIVER,,12,4, ,
FL,9,63,JACKSON,,12,4, ,
FL,9,67,LAFAYETTE,,12,4, ,
FL,9,69,LAKE,,12,4, ,
FL,9,71,LEE,,12,4, ,
FL,9,73,LEON,,12,4, ,
FL,9,75,LEVY,,12,4, ,
FL,9,77,LIBERTY,,15,4, ,
FL,9,79,MADISON,,12,4, ,
FL,9,81,MANATEE,,12,4, ,
FL,9,83,MARION,,12,4, ,
FL,9,85,MARTIN,,12,4, ,
FL,9,87,MONROE,M,12,4,MIAMI ,
FL,9,89,NASSAU,J,12,4,JACKSONVILLE ,
FL,9,91,OKALOOSA,,15,4, ,
FL,9,93,OKEECHOBEE,,12,4, ,
FL,9,95,ORANGE,,12,4, ,
FL,9,97,OSCEOLA,,12,4, ,
FL,9,99,PALM BEACH,,12,4, ,
FL,9,101,PASCO,,12,4, ,
FL,9,103,PINELLAS,,12,4, ,
FL,9,105,POLK,,12,4, ,
FL,9,107,PUTNAM,,12,4, ,
FL,9,109,ST JOHNS,J,12,4,JACKSONVILLE ,
FL,9,111,STLUCIE,,12,4, ,
FL,9,113,SANTA ROSA,,15,4, ,
FL,9,115,SARASOTA,,12,4, ,
FL,9,117,SEMINOLE,,12,4, ,
FL,9,119,SUMTER,,12,4, ,
FL,9,121,SUWANNEE,,12,4, ,
FL,9,123,TAYLOR,,12,4, ,
FL,9,125,UNION,,12,4, ,
FL,9,127,VOLUSIA,,12,4, ,
FL,9,129,WAKULLA,,12,4, ,
FL,9,131,WALTON,,15,4, ,
FL,9,133,WASHINGTON,,15,4, ,
GA,10,1,APPLING,,10,4, ,
GA,10,3,ATKINSON,,10,4, ,
GA,10,5,BACON,,10,4, ,
GA,10,7,BAKER,,10,4, ,
GA,10,9,BALDWIN,,10,4, ,
GA,10,11,BANKS,,10,4, ,
GA,10,13,BARROW,,10,4, ,
GA,10,15,BARTOW,,10,4, ,
GA,10,17,BEN HILL,,10,4, ,
GA,10,19,BERRIEN,,10,4, ,
GA,10,21,BIBB,,10,4, ,
GA,10,23,BLECKLEY,,10,4, ,
GA,10,25,BRANTLEY,,10,4, ,
GA,10,27,BROOKS,,10,4, ,
GA,10,29,BRYAN,,10,4, ,
GA,10,31,BULLOCH,,10,4, ,
GA,10,33,BURKE,,10,4, ,
GA,10,35,BUTTS,,10,4, ,
GA,10,37,CALHOUN,,10,4, ,
GA,10,39,CAMDEN,,10,4, ,
GA,10,43,CANDLER,,10,4, ,
GA,10,45,CARROLL,,10,4, ,
GA,10,47,CATOOSA,,10,4, ,
GA,10,49,CHARLTON,,10,4, ,
GA,10,51,CHATHAM,,10,4, ,
GA,10,53,CHATTAHOOCH,,10,4, ,
GA,10,55,CHATTooGA,,10,4, ,
GA,10,57,CHEROKEE,,10,4, ,
GA,10,59,CLARKE,,10,4, ,
GA,10,61,CLAY,,10,4, ,
GA,10,63,CLAYTON,,10,4, ,
GA,10,65,CLINCH,,10,4, ,
GA,10,67,COBB,,10,4, ,
GA,10,69,COFFEE,,10,4, ,
GA,10,71,COLQUITT,,10,4, ,
GA,10,73,COLUMBIA,,10,4, ,
GA,10,75,COOK,,10,4, ,
GA,10,77,COWETA,,10,4, ,
GA,10,79,CRAWFORD,,10,4, ,
GA,10,81,CRISP,,10,4, ,
GA,10,83,DADE,,10,4, ,
GA,10,85,DAWSON,,10,4, ,
GA,10,87,DECATUR,,10,4, ,
GA,10,89,DEKALB,,10,4, ,
GA,10,91,DODGE,,10,4, ,
GA,10,93,DOOLY,,10,4, ,
GA,10,95,DOUGHERTY,,10,4, ,
GA,10,97,DOUGLAS,,10,4, ,
GA,10,99,EARLY,,10,4, ,
GA,10,101,ECHOLS,,10,4, ,
GA,10,103,EFFINGHAM,,10,4, ,
GA,10,105,ELBERT,,10,4, ,
GA,10,107,EMANUEL,,10,4, ,
GA,10,109,EVANS,,10,4, ,
GA,10,111,FANNIN,III,,10,4, 
GA,10,113,FAYETTE,,10,4, ,
GA,10,115,FLOYD,,10,4, ,
GA,10,117,FORSYTH,,10,4, ,
GA,10,119,FRANKLIN,,10,4, ,
GA,10,121,FULTON,,10,4, ,
GA,10,123,GILMER,,10,4, ,
GA,10,125,GLASCOCK,,10,4, ,
GA,10,127,GLYNN,,10,4, ,
GA,10,129,GORDON,,10,4, ,
GA,10,131,GRADY,,10,4, ,
GA,10,133,GREENE,,10,4, ,
GA,10,135,GWlNNETT,,10,4, ,
GA,10,137,HABERSHAM,,10,4, ,
GA,10,139,HALL,,10,4, ,
GA,10,141,HANCOCK,,10,4, ,
GA,10,143,HARALSON,,10,4, ,
GA,10,145,HARRIS,,10,4, ,
GA,10,147,HART,,10,4, ,
GA,10,149,HEARD,,10,4, ,
GA,10,151,HENRY,,10,4, ,
GA,10,153,HOUSTON,,10,4, ,
GA,10,155,IRWIN,,10,4, ,
GA,10,157,JACKSON,,10,4, ,
GA,10,159,JASPER,,10,4, ,
GA,10,161,JEFF DAVIS,,10,4, ,
GA,10,163,JEFFERSON,,10,4, ,
GA,10,165,JENKINS,,10,4, ,
GA,10,167,JOHNSON,,10,4, ,
GA,10,169,JONES,,10,4, ,
GA,10,171,LAMAR,,10,4, ,
GA,10,173,LANIER,,10,4, ,
GA,10,175,LAURENS,,10,4, ,
GA,10,177,LEE.1,,10,4, ,
GA,10,179,LIBERTY,,10,4, ,
GA,10,181,LINCOLN,,10,4, ,
GA,10,183,LONG,,10,4, ,
GA,10,185,LOWNDES,,10,4, ,
GA,10,187,LUMPKIN,,10,4, ,
GA,10,189,MCDUFFIE,,10,4, ,
GA,10,191,MCINTOSH,,10,4, ,
GA,10,193,MACON,,10,4, ,
GA,10,195,MADISON,,10,4, ,
GA,10,197,MARION,,10,4, ,
GA,10,199,MERIWETHER,,10,4, ,
GA,10,201,MILLER,,10,4, ,
GA,10,205,MITCHELL,,10,4, ,
GA,10,207,MONROE,,10,4, ,
GA,10,209,MONTGOMERY,,10,4, ,
GA,10,211,MORGAN,,10,4, ,
GA,10,213,MURRAY,,10,4, ,
GA,10,217,NEWTON,,10,4, ,
GA,10,219,OCONEE,,10,4, ,
GA,10,221,OGLETHORPE,,10,4, ,
GA,10,223,PAULDING,,10,4, ,
GA,10,225,PEACH,,10,4, ,
GA,10,227,PICKENS,,10,4, ,
GA,10,229,PIERCE,,10,4, ,
GA,10,231,PIKE,,10,4, ,
GA,10,233,POLK,,10,4, ,
GA,10,235,PULASKI,,10,4, ,
GA,10,237,PUTNAM,,10,4, ,
GA,10,239,QUITMAN,,10,4, ,
GA,10,241,RABUN,,10,4, ,
GA,10,243,RANDOLPH,,10,4, ,
GA,10,245,RICHMOND,,10,4, ,
GA,10,247,ROCKDALE,,10,4, ,
GA,10,249,SCHLEY,,10,4, ,
GA,10,251,SCREVEN,,10,4, ,
GA,10,253,SEMINOLE,,10,4, ,
GA,10,255,SPAULDING,,10,4, ,
GA,10,257,STEPHENS,,10,4, ,
GA,10,259,STEWART,,10,4,,
GA,10,261,SUMTER,,10,4, ,
GA,10,263,TALBOT,,10,4, ,
GA,10,265,TALIAFERRO,,10,4, ,
GA,10,267,TATTNALL,,10,4, ,
GA,10,269,TAYLOR,,10,4, ,
GA,10,271,TELFAIR,,10,4, ,
GA,10,273,TERRELL,,10,4, ,
GA,10,275,THOMAS,,10,4, ,
GA,10,277,TIFT,,10,4, ,
GA,10,279,TOOMBS,,10,4,,
GA,10,281,TOWNS,,10,4,,
GA,10,283,TREUTLEN,,10,4,,
GA,10,285,TROUP,,10,4,,
GA,10,287,TURNER,,10,4,,
GA,10,289,TWIGGS,,10,4,,
GA,10,291,UNION,,10,4,,
GA,10,293,UPSON,,10,4,,
GA,10,295,WALKER,,10,4,,
GA,10,297,WALTON,,10,4,,
GA,10,299,WARE,,10,4,,
GA,10,301,WARREN,,10,4,,
GA,10,303,WASHINGTON,,10,4,,
GA,10,305,WAYNE,,10,4,,
GA,10,307,WEBSTER,,10,4,,
GA,10,309,WHEELER,,10,4,,
GA,10,311,WHITE,,10,4,,
GA,10,313,WHITFIELD,,10,4,,
GA,10,315,WILCOX,,10,4,,
GA,10,317,WILKES,,10,4,,
GA,10,319,WILKINSON,,10,4,,
GA,10,321,WORTH,,10,4,,
GA,10,510,COLUMBUS,,10,4,,
ID,11,1,ADA,,19,6,,
ID,11,3,ADAMS,,19,6,,
ID,11,5,BANNOCK,,19,6,,
ID,11,7,BEAR LAKE,,19,6,,
ID,11,9,BENEWAH,,19,6,,
ID,11,11,BINGHAM,,19,6,,
ID,11,13,BLAINE,,19,6,,
ID,11,15,BOISE,,19,6,,
ID,11,17,BONNER,,19,6,,
ID,11,19,BONNEVILLE,,19,6,,
ID,11,21,BOUNDARY,,19,6,,
ID,11,23,BUTrE,,19,6,,
ID,11,25,CAMAS,,19,6,,
ID,11,27,CANYON,,19,6,,
ID,11,29,CARIBOU,,19,6,,
ID,11,31,CASSIA,,19,6,,
ID,11,33,CLARK,,19,6,,
ID,11,35,CLEARWATER,,19,6,,
ID,11,37,CUSTER,,19,6,,
ID,11,39,ELMORE,,19,6,,
ID,11,41,FRANKLIN,,19,6,,
ID,11,43,FREMONT,,19,6,,
ID,11,45,GEM,,19,6,,
ID,11,47,GOODING,,19,6,,
ID,11,49,IDAHO,,19,6,,
ID,11,51,JEFFERSON,,19,6,,
ID,11,53,JEROME,,19,6,,
