alpha_state_code,numeric_state_code,county_number,county_name,resident_code,region,district,resident_office,
ID,11,55,KOOTENAI,,19,6,,
ID,11,57,LATAH,,19,6,,
ID,11,59,LEMHI,,19,6,,
ID,11,61,LEWIS,,19,6,,
ID,11,63,LINCOLN,,19,6, ,
ID,11,65,MADISON,,19,6, ,
ID,11,67,MINIDOKA,,19,6, ,
ID,11,69,NEZ PERCE,,19,6, ,
ID,11,71,ONEIDA,,19,6, ,
ID,11,73,OWYHEE,,19,6, ,
ID,11,75,PAYETTE,,19,6, ,
ID,11,77,POWER,,19,6, ,
ID,11,79,SHOSHONE,,19,6, ,
ID,11,81,TETON,,19,6, ,
ID,11,83,TWIN FALLS,,19,6, ,
ID,11,85,VALLEY,,19,6, ,
ID,11,87,WASHINGTON,,19,6, ,
IL,12,1,ADAMS,,14,3, ,
IL,12,3,ALEXANDER,,14,3, ,
IL,12,5,BOND,,14,3, ,
IL,12,7,BOONE,,33,3, ,
IL,12,9,BROWN,,14,3, ,
IL,12,11,BUREAU,,33,3, ,
IL,12,13,CALHOUN,,14,3, ,
IL,12,15,CARROLL,,33,3, ,
IL,12,17,CASS,,33,3, ,
IL,12,19,CHAMPAIGN,,33,3, ,
IL,12,21,CHRISTIAN,,14,3, ,
IL,12,23,CLARK,,14,3, ,
IL,12,25,CLAY,,14,3, ,
IL,12,27,CLINTON,,14,3, ,
IL,12,29,COLES,,14,3, ,
IL,12,31,COOK,,13,3, ,
IL,12,33,CRAWFORD,,14,3, ,
IL,12,35,CUMBERLAND,,14,3, ,
IL,12,37,DEKALB,,33,3, ,
IL,12,39,DEWITT,,33,3, ,
IL,12,41,DOUGLAS,,33,3, ,
IL,12,43,DUPAGE,,13,3, ,
IL,12,45,EDGAR,,14,3, ,
IL,12,47,EDWARDS,,14,3, ,
IL,12,49,EFFINGHAM,,14,3, ,
IL,12,51,FAYETTE,,14,3, ,
IL,12,53,FORD,,33,3, ,
IL,12,55,FRANKLIN,,14,3, ,
IL,12,57,FULTON,,33,3, ,
IL,12,59,GALLATIN,,14,3,,
IL,12,61,GREENE,,14,3,,
IL,12,63,GRUNDY,,33,3,,
IL,12,67,HANCOCK,,33,3,,
IL,12,69,HARDIN,,14,3,,
IL,12,71,HENDERSON,,33,3,,
IL,12,73,HENRY,,33,3,,
IL,12,75,IROQUOIS,,33,3,,
IL,12,77,JACKSON,,14,3,,
IL,12,79,JASPER,,14,3,,
IL,12,83,JERSEY,,14,3,,
IL,12,85,JO DAVIESS,,33,3,,
IL,12,87,JOHNSON,,14,3,,
IL,12,89,KANE,,13,3,,
IL,12,91,KANKAKEE,,33,3,,
IL,12,93,KENDALL,,33,3,,
IL,12,95,KNOX,,33,3,,
IL,12,97,LAKE,,13,3,,
IL,12,99,LASALLE,,33,3,,
IL,12,101,LAWRENCE,,14,3,,
IL,12,103,LEE,,33,3,,
IL,12,105,LIVINGSTON,,33,3,,
IL,12,107,LOGAN,,33,3,,
IL,12,109,MCDONOUGH,,33,3,,
IL,12,111,MCHENRY,,33,3,,
IL,12,113,MCLEAN,,33,3, ,
IL,12,115,MACON,,33,3, ,
IL,12,117,MACOUPIN,,14,3, ,
IL,12,119,MADISON,,14,3, ,
IL,12,121,MARION,,14,3, ,
IL,12,123,MARSHALL,,33,3, ,
IL,12,125,MASON,,33,3, ,
IL,12,127,MASSAC,,14,3, ,
IL,12,129,MENARD,,33,3, ,
IL,12,131,MERCER,,33,3, ,
IL,12,133,MONROE,,14,3, ,
IL,12,135,MONTGOMERY,,14,3, ,
IL,12,137,MORGAN,,33,3, ,
IL,12,139,MOULTRIE,,33,3, ,
IL,12,141,OGLE,,33,3, ,
IL,12,143,PEORIA,,33,3, ,
IL,12,145,PERRY,,14,3, ,
IL,12,147,PlATT,,33,3, ,
IL,12,149,PIKE,,14,3, ,
IL,12,151,POPE,,14,3, ,
IL,12,153,PULASKI,,14,3, ,
IL,12,155,PUTNAM,,33,3, ,
IL,12,157,RANDOLPH,,14,3, ,
IL,12,159,RlCHLAND,,14,3, ,
IL,12,161,ROCK ISLAND,,33,3, ,
IL,12,163,STCLAIR,,14,3, ,
IL,12,165,SALINE,,14,3, ,
IL,12,167,SANGAMON,,33,3, ,
IL,12,169,SCHUYLER,,33,3, ,
IL,12,171,SCOTT,,14,3, ,
IL,12,173,SHELBY,,14,3, ,
IL,12,175,STARK,,33,3, ,
IL,12,177,STEPHENSON,,33,3, ,
IL,12,179,TAZEWELL,,33,3, ,
IL,12,181,UNION,,14,3, ,
IL,12,183,VERMILION,,33,3, ,
IL,12,185,WABASH,,14,3, ,
IL,12,187,WARREN,,33,3, ,
IL,12,189,WASHINGTON,,14,3, ,
IL,12,191,WAYNE,,14,3, ,
IL,12,193,WHITE,,14,3, ,
IL,12,195,WHITESIDE,,33,3, ,
IL,12,197,WILL,,13,3, ,
IL,12,199,WILLIAMSON,,14,3, ,
IL,12,201,WINNEBAGO,,33,3, ,
IL,12,203,WOODFORD,,33,3, ,
IN,13,1,ADAMS,,25,3,,
IN,13,3,ALLEN,,25,3,,
IN,13,5,BARTHOLOMEW,,25,3,,
IN,13,7,BENTON,,25,3,,
IN,13,9,BLACKFORD,,25,3,,
IN,13,11,BOONE,,25,3,,
IN,13,13,BROWN,,25,3,,
IN,13,15,CARROLL,,25,3,,
IN,13,17,CASS,,25,3,,
IN,13,19,CLARK,,9,2,,
IN,13,21,CLAY,,25,3,,
IN,13,23,CLINTON,,25,3,,
IN,13,25,CRAWFORD,,25,3,,
IN,13,27,DAVIESS,,25,3,,
IN,13,29,DEARBORN,,9,2,,
IN,13,31,DECATUR,,25,3,,
IN,13,33,DEKALB,,25,3,,
IN,13,35,DELAWARE,,25,3,,
IN,13,37,DUBOIS,,25,3,,
IN,13,39,ELKHART,,25,3,,
IN,13,41,FAYETTE,,25,3,,
IN,13,43,FLOYD,,9,2,,
IN,13,45,FOUNTAIN,,25,3, ,
IN,13,47,FRANKLIN,,25,3, ,
IN,13,49,FULTON,,25,3, ,
IN,13,51,GIBSON,,25,3, ,
IN,13,53,GRANT,,25,3, ,
IN,13,55,GREENE,,25,3, ,
IN,13,57,HAMILTON,,25,3, ,
IN,13,59,HANCOCK,,25,3, ,
IN,13,61,HARRISON,,25,3, ,
IN,13,63,HENDRICKS,,25,3, ,
IN,13,65,HENRY,,25,3, ,
IN,13,67,HOWARD,,25,3, ,
IN,13,69,HUNTINGTON,,25,3, ,
IN,13,71,JACKSON,,25,3, ,
IN,13,73,JASPER,,25,3, ,
IN,13,75,JAY,,25,3, ,
IN,13,77,JEFFERSON,,25,3, ,
IN,13,79,JENNINGS,,25,3, ,
IN,13,81,JOHNSON,,25,3, ,
IN,13,83,KNOX,,25,3, ,
IN,13,85,KOSCIUSKO,,25,3, ,
IN,13,87,LAGRANGE,,25,3, ,
IN,13,89,LAKE,,13,3, ,
IN,13,91,LAPORTE,,25,3, ,
IN,13,93,LAWRENCE,,25,3, ,
IN,13,95,MADISON,,25,3, ,
IN,13,97,MARION,,25,3, ,
IN,13,99,MARSHALL,,25,3, ,
IN,13,101,MARTIN,,25,3, ,
IN,13,103,MIAMI,,25,3, ,
IN,13,105,MONROE,,25,3, ,
IN,13,107,MONTGOMERY,,25,3, ,
IN,13,109,MORGAN,,25,3, ,
IN,13,111,NEWTON,,25,3, ,
IN,13,113,NOBLE,,25,3, ,
IN,13,115,OHIO,,25,3, ,
IN,13,117,ORANGE,,25,3, ,
IN,13,119,OWEN,,25,3, ,
IN,13,121,PARKE,,25,3, ,
IN,13,123,PERRY,,25,3, ,
IN,13,125,PIKE,,25,3, ,
IN,13,127,PORTER,25,3, ,,
IN,13,129,POSEY,,25,3, ,
IN,13,131,PULASKI,,25,3, ,
IN,13,133,PUTNAM,,25,3, ,
IN,13,135,RANDOLPH,,25,3, ,
IN,13,137,RIPLEY,,25,3, ,
IN,13,139,RUSH,,25,3, ,
IN,13,141,ST JOSEPH,,25,3, ,
IN,13,143,SCOTT,,25,3, ,
IN,13,145,SHELBY,,25,3, ,
IN,13,147,SPENCER,,25,3, ,
IN,13,149,STARKE,,25,3, ,
IN,13,151,STEUBEN,,25,3, ,
IN,13,153,SULLIVAN,,25,3, ,
IN,13,155,SWITZERLAND,,25,3, ,
IN,13,157,TIPPECANOE,,25,3, ,
IN,13,159,TIPTON,,25,3, ,
IN,13,161,UNION,,25,3, ,
IN,13,163,VANDERBURGH,,25,3, ,
IN,13,165,VERMILLON,,25,3, ,
IN,13,167,VIGO,,25,3, ,
IN,13,169,WABASH,,25,3, ,
IN,13,171,WARREN,,25,3, ,
IN,13,173,WARRICK,,25,3, ,
IN,13,175,WASHINGTON,,25,3, ,
IN,13,177,WAYNE,,25,3, ,
IN,13,179,WELLS,,25,3, ,
IN,13,181,WHITE,,25,3, ,
IN,13,183,WHITLEY,,25,3, ,
IA,14,1,ADAIR,D,18,5,DES MOINES,
IA,14,3,ADAMS,D,18,5,DES MOINES,
IA,14,5,ALLAMAKEE,D,18,5,DES MOINES,
IA,14,7,APPANOO,D,18,5,DES MOINES,
IA,14,9,AUDUBON,D,18,5,DES MOINES,
IA,14,11,BENTON,D,18,5,DES MOINES,
IA,14,13,BLACK HAWK,D,18,5,DES MOINES,
IA,14,15,BOONE,D,18,5,DES MOINES,
IA,14,17,BREMER,D,18,5,DES MOINES,
IA,14,19,BUCHANAN,D,18,5,DES MOINES,
IA,14,21,BUENA VISTA,D,18,5,DES MOINES,
IA,14,23,BUTLER,D,18,5,DES MOINES,
IA,14,25,CALHOUN,D,18,5,DES MOINES,
IA,14,27,CARROLL,D,18,5,DES MOINES,
IA,14,29,CASS,D,18,5,DES MOINES,
IA,14,31,CEDAR,D,18,5,DES MOINES,
IA,14,33,CERRO GORDO,D,18,5,DES MOINES,
IA,14,35,CHEROKEE,D,18,5,DES MOINES,
IA,14,37,CHICKSAW,D,18,5,DES MOINES,
IA,14,39,CLARKE,D,18,5,DES MOINES,
IA,14,41,CLAY,D,18,5,DES MOINES,
IA,14,43,CLAYTON,D,18,5,DES MOINES,
IA,14,45,CLINTON,,33,3,DES MOINES,
IA,14,47,CRAWFORD,D,18,5,DES MOINES,
IA,14,49,DALLAS,D,18,5,DES MOINES,
IA,14,51,DAVIS,D,18,5,DES MOINES,
IA,14,53,DECATUR,D,18,5,DES MOINES,
IA,14,55,DELAWARE,D,18,5,DES MOINES,
IA,14,57,DES MOINES,,33,3,DES MOINES,
IA,14,59,DICKINSON,D,18,5,DES MOINES,
IA,14,61,DUBUQUE,,33,3,DES MOINES,
IA,14,63,EMMET,D,18,5,DES MOINES,
IA,14,65,FAYETTE,D,18,5,DES MOINES,
IA,14,67,FLOYD,D,18,5,DES MOINES,
IA,14,69,FRANKLIN,D,18,5,DES MOINES,
IA,14,71,FREMONT,D,18,5,DES MOINES,
IA,14,73,GREENE,D,18,5,DES MOINES,
IA,14,75,GRUNDY,D,18,5,DES MOINES,
IA,14,77,GUTHRIE,D,18,5,DES MOINES,
IA,14,79,HAMILTON,D,18,5,DES MOINES,
IA,14,81,HANCOCK,D,18,5,DES MOINES,
IA,14,83,HARDIN,D,18,5, DES MOINES,
IA,14,85,HARRISON,D,18,5,DES MOINES,
IA,14,87,HENRY,D,18,5,DES MOINES,
IA,14,89,HOWARD,D,18,5,DES MOINES,
IA,14,91,HUMBOLDT,D,18,5,DES MOINES,
IA,14,93,IDA,D,18,5,DES MOINES,
IA,14,95,IOWA,D,18,5,DES MOINES,
IA,14,97,JACKSON,,33,3, ,
IA,14,99,JASPER,D,18,5,DES MOINES,
IA,14,101,JEFFERSON,D,18,5,DES MOINES,
IA,14,103,JOHNSON,D,18,5,DES MOINES,
IA,14,105,JONES,D,18,5,DES MOINES,
IA,14,107,KEOKUK,D,18,5,DES MOINES,
IA,14,109,KOSSUTH,D,18,5,DES MOINES,
IA,14,111,LEE,,33,3, ,
IA,14,113,LINN,D,18,5,DES MOINES,
IA,14,115,LOUISA,,33,3, ,
IA,14,117,LUCAS,D,18,5,DES MOINES,
IA,14,119,LYON,D,18,5,DES MOINES,
IA,14,121,MADISON,D,18,5,DES MOINES,
IA,14,123,MAHASKA,D,18,5,DES MOINES,
IA,14,125,MARION,D,18,5,DES MOINES,
IA,14,127,MARSHALL,D,18,5,DES MOINES,
IA,14,129,MILLS,D,18,5,DES MOINES,
IA,14,131,MITCHELL,D,18,5,DES MOINES,
IA,14,133,MONONA,D,18,5,DES MOINES,
IA,14,135,MONROE,D,18,5,DES MOINES,
IA,14,137,MONTGOMERY,D,18,5,DES MOINES,
IA,14,139,MUSCATINE,,33,3, ,
IA,14,141,O'BRIEN,D,18,5,DES MOINES,
IA,14,143,OSCEOLA,D,18,5,DES MOINES,
IA,14,145,PAGE,D,18,5,DES MOINES,
IA,14,147,PALO ALTO,D,18,5,DES MOINES,
IA,14,149,PLYMOUTH,D,18,5,DES MOINES,
IA,14,151,POCAHONTAS,D,18,5,DES MOINES,
IA,14,153,POLK,D,18,5,DES MOINES,
IA,14,155,POTTAWATTAMIE,D,18,5,DES MOINES,
IA,14,157,POWESmEK,D,18,5,DES MOINES,
IA,14,159,RINGGOLD,D,18,5,DES MOINES,
IA,14,161,SAC,D,18,5,DES MOINES,
IA,14,163,SCOTT,33,3,,,
IA,14,165,SHELBY,D,18,5,DES MOINES,
IA,14,167,SIOUX,D,18,5,DES MOINES,
IA,14,169,STORY,D,18,5,DES MOINES,
IA,14,171,TAMA,D,18,5,DES MOINES,
IA,14,173,TAYLOR,D,18,5,DES MOINES,
IA,14,175,UNION,D,18,5,DES MOINES,
IA,14,177,VAN BUREN,D,18,5,DES MOINES,
IA,14,179,WAPELLO,D,18,5,DES MOINES,
IA,14,181,WARREN,D,18,5,DES MOINES,
IA,14,183,WASHINGTON,D,18,5,DES MOINES,
IA,14,185,WAYNE,D,18,5,DES MOINES,
IA,14,187,WEBSTER,D,18,5,DES MOINES,
IA,14,189,WINNEBAGO,D,18,5,DES MOINES,
IA,14,191,WINNESHIEK,D,18,5,DES MOINES,
IA,14,193,WOODBURY,D,18,5,DES MOINES,
IA,14,195,WORTH,D,18,5,DES MOINES,
IA,14,197,WRIGHT,D,18,5,DES MOINES,
KS,15,1,ALLEN,,17,5,,
KS,15,3,ANDERSON,,17,5,,
KS,15,5,ATCHISON,,17,5,,
KS,15,7,BARBER,,17,5,,
KS,15,9,BARTON,,17,5,,
KS,15,11,BOURBON,,17,5,,
KS,15,13,BROWN,,17,5,,
KS,15,15,BUTLER,,17,5,,
KS,15,17,CHASE,,17,5,,
KS,15,19,CHAUTAUQUA,,17,5,,
KS,15,21,CHEROKEE,,17,5,,
KS,15,23,CHEYENNE,,17,5,,
KS,15,25,CLARK,,17,5,,
KS,15,27,CLAY,,17,5,,
KS,15,29,CLOUD,,17,5,,
KS,15,31,COFFEY,,17,5,,
KS,15,33,COMANCHE,,17,5,,
KS,15,35,COWLEY,,17,5,,
KS,15,37,CRAWFORD,,17,5,,
KS,15,39,DECATUR,,17,5,,
KS,15,41,DICKINSON,,17,5,,
KS,15,43,DONIPHAN,,17,5,,
KS,15,45,DOUGLAS,,17,5,,
KS,15,47,EDWARDS,,17,5,,
KS,15,49,ELK,,17,5,,
KS,15,51,ELLIS,,17,5,,
KS,15,53,ELLSWORTH,,17,5,,
KS,15,55,FINNEY,,17,5,,
KS,15,57,FORD,,17,5,,
KS,15,59,FRANKLIN,,17,5,,
KS,15,61,GEARY,,17,5,,
KS,15,63,GOVE,,17,5,,
KS,15,65,GRAHAM,,17,5,,
KS,15,67,GRANT,,17,5,,
KS,15,69,GRAY,,17,5,,
KS,15,71,GREELEY,,17,5,,
KS,15,73,GREENWOOD,,17,5,,
KS,15,75,HAMILTON,,17,5,,
KS,15,77,HARPER,,17,5,,
KS,15,79,HARVEY,,17,5,,
KS,15,81,HASKELL,,17,5,,
KS,15,83,HODGEMAN,,17,5,,
KS,15,85,JACKSON,,17,5,,
KS,15,87,JEFFERSON,,17,5,,
KS,15,89,JEWELL,,17,5,,
KS,15,91,JOHNSON,,17,5,,
KS,15,93,KEARNY,,17,5,,
KS,15,95,KINGMAN,,17,5,,
KS,15,97,KIOWA,,17,5,,
KS,15,99,LABETIE,,17,5,,
KS,15,101,LANE,,17,5,,
KS,15,103,LEAVENWORTH,,17,5,,
KS,15,105,LINCOLN,,17,5,,
KS,15,107,LINN,,17,5,,
KS,15,109,LOGAN,,17,5,,
KS,15,111,LYON,,17,5,,
KS,15,113,MCPHERSON,,17,5,,
KS,15,115,MARION,,17,5,,
KS,15,117,MARSHALL,,17,5,,
KS,15,119,MEADE,,17,5,,
KS,15,121,MIAMI,,17,5,,
KS,15,123,MITCHELL,,17,5,,
KS,15,125,MONTGOMERY,,17,5,,
KS,15,127,MORRIS,,17,5,,
KS,15,129,MORTON,,17,5,,
KS,15,131,NEMAHA,,17,5,,
KS,15,133,NEOSHO,,17,5,,
KS,15,135,NESS,,17,5,,
KS,15,137,NORTON,,17,5,,
KS,15,139,OSAGE,,17,5,,
KS,15,141,OSBORNE,,17,5,,
KS,15,143,OTTAWA,,17,5,,
KS,15,145,PAWNEE,,17,5,,
KS,15,147,PHILLIPS,,17,5,,
KS,15,149,POTTAWATOMIE,,17,5,,
KS,15,151,PRATT,,17,5,,
KS,15,153,RAWLINS,,17,5,,
KS,15,155,RENO,,17,5,,
KS,15,157,REPUBLIC,,17,5,,
KS,15,159,RICE,,17,5,,
KS,15,161,RILEY,,17,5,,
KS,15,163,ROOKS,,17,5,,
KS,15,165,RUSH,,17,5,,
KS,15,167,RUSSELL,,17,5,,
KS,15,169,SALINE,,17,5,,
KS,15,171,SCOTT,,17,5,,
KS,15,173,SEDGWICK,,17,5,,
KS,15,175,SEWARD,,17,5,,
KS,15,177,SHAWNEE,,17,5,,
KS,15,179,SHERIDAN,,17,5,,
KS,15,181,SHERMAN,,17,5,,
KS,15,183,SMITH,,17,5,,
KS,15,185,STAFFORD,,17,5,,
KS,15,187,STANTON,,17,5,,
KS,15,189,STEVENS,,17,5,,
KS,15,191,SUMNER,,17,5,,
KS,15,193,THOMAS,,17,5,,
KS,15,195,TREGO,,17,5,,
KS,15,197,WABAUNSEE,,17,5,,
KS,15,199,WALLACE,,17,5,,
KS,15,201,WASHINGTON,,17,5,,
KS,15,203,WICHITA,,17,5,,
KS,15,205,WILSON,,17,5,,
KS,15,207,WOODSON,,17,5,,
KS,15,209,WYANDOTIE,,17,5,,
KE,16,1,ADAIR,,9,2,,
KE,16,3,ALLEN,,9,2,,
KE,16,5,ANDERSON,,9,2,,
KE,16,7,BALLARD,,9,2,,
KE,16,9,BARREN,,9,2,,
KE,16,11,BATH,,9,2,,
KE,16,13,BELL,,9,2,,
KE,16,15,BOONE,,9,2,,
KE,16,17,BOURBON,,9,2,,
KE,16,19,BOYD,,9,2,,
KE,16,21,BOYLE,,9,2,,
KE,16,23,BRACKEN,,9,2,,
KE,16,25,BREATHITI,,9,2,,
KE,16,27,BRECKINRIDGE,,9,2,,
KE,16,29,BULLITI,,9,2,,
KE,16,31,BUTLER,,9,2,,
KE,16,33,CALDWELL,,9,2,,
KE,16,35,CALLOWAY,,9,2,,
KE,16,37,CAMPBELL,,9,2,,
KE,16,39,CARLISLE,,9,2,,
KE,16,41,CARROLL,,9,2,,
KE,16,43,CARTER,,9,2,,
KE,16,45,CASEY,,9,2,,
KE,16,47,CHRISTIAN,,9,2,,
KE,16,49,CLARK,,9,2,,
KE,16,51,CLAY,,9,2,,
KE,16,53,CLINTON,,9,2,,
KE,16,55,CRITTENDEN,,9,2,,
KE,16,57,CUMBERLAND,,9,2,,
KE,16,59,DAVIESS,,25,3,,
KE,16,61,EDMONSON,,9,2,,
KE,16,63,ELLIOTI,,9,2,,
KE,16,65,ESTILL,,9,2,,
KE,16,67,FAYETTE,,9,2,,
KE,16,69,FLEMING,,9,2,,
KE,16,71,FLOYD,,9,2,,
KE,16,73,FRANKLIN,,9,2,,
KE,16,75,FULTON,,9,2,,
KE,16,77,GALLATIN,,9,2,,
KE,16,79,GARRARD,,9,2,,
KE,16,81,GRANT,,9,2,,
KE,16,83,GRAVES,,9,2,,
KE,16,85,GRAYSON,,9,2,,
KE,16,87,GREEN,,9,2,,
KE,16,89,GREENUP,,9,2,,
KE,16,91,HANCOCK,,9,2,,
KE,16,93,HARDIN,,9,2,,
KE,16,95,HARLAN,,9,2,,
KE,16,97,HARRISON,,9,2,,
KE,16,99,HART,,9,2,,
KE,16,101,HENDERSON,,25,3,,
KE,16,103,HENRY,,9,2,,
KE,16,105,HICKMAN,,9,2,,
KE,16,107,HOPKINS,,9,2,,
KE,16,109,JACKSON,,9,2,,
KE,16,111,JEFFERSON,,9,2,,
KE,16,113,JESSAMINE,,9,2,,
KE,16,115,JOHNSON,,9,2,,
KE,16,117,KENTON,,9,2,,
KE,16,119,KNOTT,,9,2,,
KE,16,121,KNOX,,9,2,,
KE,16,123,LARUE,,9,2,,
KE,16,125,LAUREL,,9,2,,
KE,16,127,LAWRENCE,,9,2,,
KE,16,129,LEE,,9,2,,
KE,16,131,LESLIE,,9,2,,
KE,16,133,LETCHER,,9,2,,
KE,16,135,LEWIS,,9,2,,
KE,16,137,LINCOLN,,9,2,,
KE,16,139,LIVINGSTON,,9,2,,
KE,16,141,LOGAN,,9,2,,
KE,16,143,LYON,,9,2,,
KE,16,145,MCCRACKEN,,9,2,,
KE,16,147,MCCREARY,,9,2,,
KE,16,149,MCLEAN,,9,2,,
KE,16,151,MADISON,,9,2,,
KE,16,153,MAGOFFIN,,9,2,,
KE,16,155,MARION,,9,2,,
KE,16,157,MARSHALL,,9,2,,
KE,16,159,MARTIN,,9,2,,
KE,16,161,MASON,,9,2,,
KE,16,163,MEADE,,9,2,,
KE,16,165,MENIFEE,,9,2,,
KE,16,167,MERCER,,9,2,,
KE,16,169,METCALFE Â·,,9,2,,
KE,16,171,MONROE,,9,2,,
KE,16,173,MONTGOMERY,,9,2,,
KE,16,175,MORGAN,,9,2,,
KE,16,177,MUHLENBERG,,9,2,,
KE,16,179,NELSON,,9,2,,
KE,16,181,NICHOLAS,,9,2,,
KE,16,183,OHIO,,9,2,,
KE,16,185,OLDHAM,,9,2,,
KE,16,187,OWEN,,9,2,,
KE,16,189,OWSLEY,,9,2,,
KE,16,191,PENDLETON,,9,2,,
KE,16,193,PERRY,,9,2,,
KE,16,195,PIKE,,9,2,,
KE,16,197,POWELL,,9,2,,
KE,16,199,PULASKI,,9,2,,
KE,16,201,ROBERTSON,,9,2,,
KE,16,203,ROCKCASTLE,,9,2,,
KE,16,205,ROWAN,,9,2,,
KE,16,207,RUSSELL,,9,2,,
KE,16,209,SCOTT,,9,2,,
KE,16,211,SHELBY,,9,2,,
KE,16,213,SIMPSON,,9,2,,
KE,16,215,SPENCER,,9,2,,
KE,16,217,TAYLOR,,9,2,,
KE,16,219,TODD,,9,2,,
KE,16,221,TRIGG,,9,2,,
KE,16,223,TRIMBLE,,9,2,,
KE,16,225,UNION,,9,2,,
KE,16,227,WARREN,,9,2,,
KE,16,229,WASHINGTON,,9,2,,
KE,16,231,WAYNE,,9,2,,
KE,16,233,WEBSTER,,9,2,,
KE,16,235,WHITNEY,,9,2,,
KE,16,237,WOLFE,,9,2,,
KE,16,239,WOODFORD,,9,2,,
LA,17,1,ACADIA,,15,4,,
LA,17,3,ALLEN,,15,4,,
LA,17,5,ASCENSION,,15,4,,
LA,17,7,ASSUMPTION,,15,4,,
LA,17,9,AVOYELLES,,15,4,,
LA,17,11,BEAUREGARD,,15,4,,
LA,17,13,BIENVILLE,,15,4,,
LA,17,15,BOSSIER,,15,4,,
LA,17,17,CADDO,,15,4,,
LA,17,19,CALCASIEU,,15,4,,
LA,17,21,CALDWELL,,15,4,,
LA,17,23,CAMERON,,15,4,,
